id,team_id,type,created_sthlm,pushed,headline,body_start
e5825c07-ae47-4bdc-8100-af1efed0c593,spurs,sunday_brief,2026-08-16 11:20:26.090324,t,"Spurs open away at Brentford next Saturday at 5:30pm. Not a glamour opener, but 17th last season means every point is a relief.","Tottenham start the league next Saturday away at Brentford at 5:30pm. It is a west London trip for a 5:30 kick off, so Sky's early-evening slot. Then Charlton at home in the League Cup on the Wednesday. Spurs finished 17th on 41 points last season, which was one place above the drop and closer to di"
0b4d7c39-0345-4f1f-9cd9-73d7dfb8b5c7,sunderland,sunday_brief,2026-08-16 11:20:51.270946,t,Sunderland go to Ipswich next Saturday at 3pm. Coming off 7th place as a newly promoted side last season. Second season now.,"Sunderland open away at Ipswich next Saturday at 3pm, then Fulham at home the following Saturday. Sunderland finished 7th on 54 points last season, which for a newly promoted side is a fairy tale, and now comes the harder bit. Second season is where clubs either kick on or slide. Ipswich away is the"
cbfda2e4-8d79-48b0-af42-f628877adb70,arsenal,news,2026-08-18 08:37:59.858102,t,Odegaard (Arsenal captain) says last season's injury struggle made him stronger heading into the title defence.,"Martin Odegaard (Arsenal captain) had a genuinely difficult time with injuries last season. He says the struggle didn't break him. Arsenal ended their title drought last year, and heading into the new season as defending champions, their captain is saying he's come back with a different gear."
e561b5b3-6f13-47c4-89cc-951b720335f6,spurs,news,2026-08-21 08:50:13.382509,t,Tottenham have agreed a £75m deal to sign Savinho (Manchester City winger). He's heading to north London.,Tottenham have agreed a £75m deal (rising to £85m with add-ons) to sign Savinho from Manchester City. The Brazil winger was one of City's most dangerous players last season. Spurs move quickly ahead of their first league game at Brentford this weekend.
fadb0de5-dc96-4efe-8a42-a0b998bb5f8a,everton,news,2026-08-23 08:52:25.788924,t,Everton beat Crystal Palace on opening day for the first time in five years. Thierno Barry (Everton striker) and Dewsbury-Hall both scored.,"Everton beat Crystal Palace on opening day of the Premier League season. It's their first opening-day win in five years.

Kiernan Dewsbury-Hall (Everton midfielder) and Thierno Barry (Everton striker) both scored. Barry hadn't found the net since December last season, so he'll be especially pleased."
223f3c07-dd74-47e2-a52e-7b14f114c802,west_ham,news,2026-08-23 09:00:43.943029,t,West Ham lost to Charlton in their first Championship home match. Manager Nuno Espirito Santo says the team 'let down' the fans.,"West Ham's first Championship home match ended in defeat, losing to Charlton at the London Stadium. Manager Nuno Espirito Santo was honest afterwards, saying the team 'let down' their fans.

For a club that was in the Premier League last season, this is a difficult adjustment. The Championship is un"
363e6f47-1698-4dd4-8bd9-865f1df5a3c5,bournemouth,sunday_brief,2026-08-23 11:21:47.697352,t,Bournemouth open their Premier League season at Man City today at 1pm. Sixth place last season and flying into this one.,"Bournemouth ended last season on a high, winning their final two games and finishing sixth. A brilliant return. Now comes a tough opening assignment: away at Man City today at 1pm, their first league game of the new season. City lost the Community Shield to Arsenal and are desperate to put something"
3b078612-f46e-4aae-a587-b62c2470d396,brighton,sunday_brief,2026-08-23 11:21:52.358496,t,"Brighton drew in Norway in the Conference League first leg, then host Villa at 1pm today. Return leg against Tromso is this week.","Brighton went to Norway on Friday for their Conference League playoff first leg and came back with a draw. The return is at the Amex this week, so European football is genuinely in the balance. Meanwhile they host Villa in the league at 1pm today, which is its own big game. Finishing eighth last sea"
bc9b4c11-8156-4979-acb2-8ca0db04f1f3,fulham,sunday_brief,2026-08-23 11:22:10.134441,t,"Fulham open the season at home against Chelsea tomorrow night at 8pm. London derby, first game, all to play for.","Fulham had a rough end to last season, losing their last two games, but none of that carries over now. The new season opens tomorrow night at Craven Cottage with Chelsea coming to visit. Monday night under the lights is one of the better atmospheres in London, and a derby to kick off the year is as "
507d7ccd-3141-4f00-9f5a-5ea2a8896b73,liverpool,sunday_brief,2026-08-23 11:22:16.145515,t,Liverpool play at Newcastle today at 3:30pm. Alexander Isak goes back to St James' Park for the first time as a Liverpool player.,"Liverpool's season opener is at St James' Park today at 3:30pm. Alexander Isak, who left Newcastle to join Liverpool this summer, goes back to his old ground for the first time as a visitor. That is the story within the story. Liverpool had two bids for Brighton's Yankuba Minteh knocked back this we"
f7523ea4-b46f-4176-b2ca-c5515a288b21,man_utd,sunday_brief,2026-08-23 11:22:21.105198,t,Manchester United lost to Hull on opening day. Newly promoted Hull won at the MKM Stadium and Carrick said his side did not click.,"Manchester United's opening day at Hull ended in defeat. Newly promoted Hull went to the MKM Stadium and came away with three points. Carrick admitted the performance was not good enough, and it is the kind of result that immediately brings the noise. United were third last season and in the Champio"
39cc923d-fbb1-4e16-838a-059ce130f857,newcastle,sunday_brief,2026-08-23 11:22:22.817214,t,Newcastle open the season at home to Liverpool today at 3:30pm. Alexander Isak goes back to St James' Park as a Liverpool striker.,"Newcastle's home opener is at 3:30pm today, against Liverpool. It is also the first time Alexander Isak, who left to join Liverpool this summer, comes back to St James' Park. The ground he played in for four years. The fans who loved him. New manager Matthias Jaissle takes charge for his first Premi"
450e8757-3e66-4f2f-ba11-247cc7ad405a,nottm_forest,sunday_brief,2026-08-23 11:22:24.63865,t,Nottingham Forest lost their opening game to Leeds in the 88th minute. Oliver Glasner's first match as manager did not go to plan.,"Oliver Glasner took his first Premier League game in charge of Nottingham Forest and watched his side concede a late goal to lose to Leeds. An 88th-minute strike from Anton Stach ended it. It is the worst kind of defeat, the one where you have almost held on and then have not. Forest finished 16th l"
4ea92491-7dc1-4dd1-8c4e-9b1c1b4d01ee,wolves,sunday_brief,2026-08-23 11:22:31.413963,t,"Wolves drew 2-2 with Blackburn to open the Championship season. After finishing last in the Premier League, the rebuild starts here.","Wolves finished last in the Premier League last season with just three wins. The Championship is now the reality, and it opened with a 2-2 draw at home against Blackburn. Not a win, but not a loss either. That might sound underwhelming, but for a club that had such a hard time in the top flight, bui"
117d87ba-9177-4aca-9088-b995136b838e,man_utd,news,2026-08-26 08:45:14.147856,t,Manchester United captain Bruno Fernandes (Portuguese midfielder) has won the PFA Player of the Year award for the 2025/26 season.,"Bruno Fernandes has been voted PFA Players' Player of the Year by his fellow professionals. The Manchester United captain said he was 'very proud' of the award, which recognises a record-breaking season for assists. It's the kind of individual recognition that means a lot when the team has been in t"
b3b81bc8-3258-4448-bf40-374cf4487bcc,arsenal,news,2026-08-28 08:37:00.558333,t,Arsenal face Real Madrid in this season's Champions League. Arteta's (Arsenal manager) side lost to PSG on penalties in last year's final.,"The Champions League draw is in. Arsenal get Real Madrid in the league phase, which is either a dream or a nightmare depending on your mood. Arteta's side got to last season's final before losing to PSG on penalties, so they know this stage. Real Madrid is the next test. Man City got Barcelona and P"
b507b45d-2254-4542-9ae3-e99bb296f50c,everton,news,2026-08-28 08:43:35.890691,t,David Moyes (Everton manager) says he was surprised the owners called missing out on Europe a 'failure'. A quiet disagreement is now public.,David Moyes has spoken out about a difference of opinion between him and Everton's owners. Moyes said he was surprised that missing out on European football last season was viewed as 'failure' by those above him. It is a rare public hint that the manager and the boardroom aren't entirely on the same
c09335c9-5cf3-45a6-a1fd-f954b63fdff6,nottm_forest,news,2026-08-28 08:54:51.764473,t,Liam Delap seals £45m move to Nottingham Forest from Chelsea,"It's official, Liam Delap is a Nottingham Forest player. The 22-year-old striker has sealed his club-record £45m move from Chelsea, following yesterday's agreement on the fee. Delap scored 22 Premier League goals for Ipswich last season, earning a summer move to Chelsea before Forest came calling wi"
