id,team_id,stage,status,duration_ms,message,content_item_id,target,http_status,response_excerpt,error_class,created_utc,created_sthlm
07c92470-41c0-4289-a260-5e5e750c4d42,egypt,fetch,failure,294,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 10:00:40.631671+00,2026-06-12 12:00:40.631671
01623372-044f-49ee-85db-2a8d9facc39f,czech_republic,fetch,success,459,"Fetched 7 sources, 7 logs stored",,,,,,2026-06-12 10:00:41.126853+00,2026-06-12 12:00:41.126853
7e939422-58da-48ed-b903-bc5cfe899eba,austria,fetch,failure,235,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 10:00:41.382769+00,2026-06-12 12:00:41.382769
20f33c6b-d25e-4f82-9334-9b9a7f432093,turkiye,fetch,failure,333,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 10:00:41.738111+00,2026-06-12 12:00:41.738111
c7136f8f-a239-400c-ac87-80a5e179c422,norway,fetch,success,278,"Fetched 2 sources, 2 logs stored",,,,,,2026-06-12 10:00:42.04127+00,2026-06-12 12:00:42.04127
6d0b43dc-998f-4f6c-a6f3-2b40cb8537c5,scotland,fetch,success,357,"Fetched 6 sources, 6 logs stored",,,,,,2026-06-12 10:00:42.419943+00,2026-06-12 12:00:42.419943
b58f7fc2-d23c-42f7-b5af-48fd7127767d,bosnia_herzegovina,fetch,success,343,"Fetched 3 sources, 3 logs stored",,,,,,2026-06-12 10:00:42.791061+00,2026-06-12 12:00:42.791061
0a96e3af-ecfb-4919-b9f6-92c779e05e48,netherlands,fetch,failure,301,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 10:00:43.122465+00,2026-06-12 12:00:43.122465
97e4fb8d-f04d-4c56-92fb-665d5d8fad78,ivory_coast,fetch,failure,325,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 10:00:43.479126+00,2026-06-12 12:00:43.479126
61f5c85a-e51a-4f97-a5ec-b9bdda872d15,ghana,fetch,success,301,"Fetched 1 sources, 1 logs stored",,,,,,2026-06-12 10:00:43.804434+00,2026-06-12 12:00:43.804434
386a5021-d368-4696-bf37-60791ea95a3b,congo_dr,fetch,failure,291,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 10:00:44.115522+00,2026-06-12 12:00:44.115522
db0ce6f3-90c6-42da-9ebd-bd058b001c86,south_africa,fetch,success,434,"Fetched 6 sources, 6 logs stored",,,,,,2026-06-12 10:00:44.573571+00,2026-06-12 12:00:44.573571
2f51e0ee-cebc-4342-9141-f931b3ad09cf,algeria,fetch,success,289,"Fetched 1 sources, 1 logs stored",,,,,,2026-06-12 10:00:44.884884+00,2026-06-12 12:00:44.884884
e9924399-78b7-4505-91ca-a134596e907e,cape_verde,fetch,failure,245,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 10:00:45.151365+00,2026-06-12 12:00:45.151365
7c7c091f-ec87-455b-8b17-64a1643e5b5e,jordan,fetch,success,327,"Fetched 2 sources, 2 logs stored",,,,,,2026-06-12 10:00:45.49848+00,2026-06-12 12:00:45.49848
335338dd-1071-4087-a4fd-dd80c744014c,iraq,fetch,success,387,"Fetched 1 sources, 1 logs stored",,,,,,2026-06-12 10:00:45.909855+00,2026-06-12 12:00:45.909855
b6db9757-b998-4ca0-910a-e7334fa19b81,uzbekistan,fetch,failure,377,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 10:00:46.315075+00,2026-06-12 12:00:46.315075
5c81301a-716f-435a-9c4d-22c6cfd2029a,qatar,fetch,success,482,"Fetched 3 sources, 3 logs stored",,,,,,2026-06-12 10:00:46.818935+00,2026-06-12 12:00:46.818935
92f82e88-dd71-4a74-b698-2a836d0fc034,paraguay,fetch,success,361,"Fetched 5 sources, 5 logs stored",,,,,,2026-06-12 10:00:47.200842+00,2026-06-12 12:00:47.200842
0eb96785-004e-43c4-aaf5-c4bd95fb3bdc,ecuador,fetch,success,250,"Fetched 1 sources, 1 logs stored",,,,,,2026-06-12 10:00:47.471264+00,2026-06-12 12:00:47.471264
1f90298e-fd86-4d15-b45f-797e818b8cf7,usa,fetch,success,425,"Fetched 8 sources, 8 logs stored",,,,,,2026-06-12 10:00:47.915689+00,2026-06-12 12:00:47.915689
4ee3d20f-1c60-4ddd-96ec-642174b8a3a7,haiti,fetch,success,465,"Fetched 4 sources, 4 logs stored",,,,,,2026-06-12 10:00:48.401592+00,2026-06-12 12:00:48.401592
fa58e6a6-7a8d-41d1-9ed2-c5a61b79f1b9,new_zealand,fetch,success,303,"Fetched 1 sources, 1 logs stored",,,,,,2026-06-12 10:00:48.731656+00,2026-06-12 12:00:48.731656
ff4f3aa7-f27b-4dc2-9418-19e7ab891b1e,canada,fetch,success,451,"Fetched 7 sources, 7 logs stored",,,,,,2026-06-12 10:00:49.205079+00,2026-06-12 12:00:49.205079
e4a79b17-3ed7-417c-bbb9-00e0fc452465,curacao,fetch,success,316,"Fetched 1 sources, 1 logs stored",,,,,,2026-06-12 10:00:49.54226+00,2026-06-12 12:00:49.54226
7688c27f-aaa4-4ab0-8d24-0214d46f3227,arsenal,fetch,success,4077,"Fetched 14 sources, 14 logs stored",,,,,,2026-06-12 12:00:09.787716+00,2026-06-12 14:00:09.787716
54b659ca-6c4b-45f1-b973-801ae97a8488,man_utd,fetch,success,3481,"Fetched 14 sources, 14 logs stored",,,,,,2026-06-12 12:00:13.29698+00,2026-06-12 14:00:13.29698
42e87889-1ccf-4fcd-8cfe-f31451b663bc,west_ham,fetch,success,2298,"Fetched 13 sources, 13 logs stored",,,,,,2026-06-12 12:00:15.778879+00,2026-06-12 14:00:15.778879
72361212-524a-4dd3-bcc5-cd141b43e0a6,aston_villa,fetch,success,3020,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 12:00:18.820348+00,2026-06-12 14:00:18.820348
7be5afc5-f382-44d2-96d1-87982f2e07d4,bournemouth,fetch,success,1282,"Fetched 9 sources, 9 logs stored",,,,,,2026-06-12 12:00:20.125395+00,2026-06-12 14:00:20.125395
8ee19674-86fc-432c-b54b-a140636cebf2,brentford,fetch,success,1243,"Fetched 8 sources, 8 logs stored",,,,,,2026-06-12 12:00:21.390655+00,2026-06-12 14:00:21.390655
79793e29-d57c-4cf7-abe0-b95d906072ab,brighton,fetch,success,1537,"Fetched 9 sources, 9 logs stored",,,,,,2026-06-12 12:00:22.947233+00,2026-06-12 14:00:22.947233
920a315d-3448-428a-b784-4ff4c660a85c,chelsea,fetch,success,1131,"Fetched 12 sources, 12 logs stored",,,,,,2026-06-12 12:00:24.096123+00,2026-06-12 14:00:24.096123
b54b9aec-3710-49f9-9d12-98db4f41385b,crystal_palace,fetch,success,1008,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 12:00:25.127254+00,2026-06-12 14:00:25.127254
6b59d62f-f6e9-469c-bc01-58843e3a7767,everton,fetch,success,1349,"Fetched 9 sources, 9 logs stored",,,,,,2026-06-12 12:00:26.495171+00,2026-06-12 14:00:26.495171
e4380837-6b79-4870-8d32-e676ab3408a0,fulham,fetch,success,1187,"Fetched 9 sources, 9 logs stored",,,,,,2026-06-12 12:00:27.702335+00,2026-06-12 14:00:27.702335
5ac56742-ed8d-419a-9d3c-7fec82c264a8,ipswich,fetch,success,1023,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 12:00:28.756805+00,2026-06-12 14:00:28.756805
6ed6b720-e8ec-4bc7-91cd-18b3f1572480,leicester,fetch,success,799,"Fetched 8 sources, 8 logs stored",,,,,,2026-06-12 12:00:29.575006+00,2026-06-12 14:00:29.575006
2a9e6a58-1ab0-40f9-8f79-e0a03c25b178,liverpool,fetch,success,713,"Fetched 14 sources, 14 logs stored",,,,,,2026-06-12 12:00:30.306272+00,2026-06-12 14:00:30.306272
6fa2708a-71af-4e60-b05e-e340f2d75991,man_city,fetch,success,907,"Fetched 13 sources, 13 logs stored",,,,,,2026-06-12 12:00:31.233104+00,2026-06-12 14:00:31.233104
3b8b4048-cef7-4224-b7bb-882d264d3292,newcastle,fetch,success,755,"Fetched 12 sources, 12 logs stored",,,,,,2026-06-12 12:00:32.010967+00,2026-06-12 14:00:32.010967
cb3ee756-b76f-40f4-856a-9d946e910ad0,nottm_forest,fetch,success,712,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 12:00:32.747858+00,2026-06-12 14:00:32.747858
8c994c64-fd5b-42a3-908b-8e4a88340193,southampton,fetch,success,621,"Fetched 8 sources, 8 logs stored",,,,,,2026-06-12 12:00:33.388461+00,2026-06-12 14:00:33.388461
30e79664-654e-428c-a3f7-08fbab51aa49,spurs,fetch,success,624,"Fetched 9 sources, 9 logs stored",,,,,,2026-06-12 12:00:34.044547+00,2026-06-12 14:00:34.044547
7e6811fe-27f2-4e9f-ba0d-19609539a2ab,wolves,fetch,success,697,"Fetched 13 sources, 13 logs stored",,,,,,2026-06-12 12:00:34.761877+00,2026-06-12 14:00:34.761877
cb1fa7d7-1dbb-44fe-9837-8398f97d6154,leeds,fetch,success,627,"Fetched 9 sources, 9 logs stored",,,,,,2026-06-12 12:00:35.409734+00,2026-06-12 14:00:35.409734
7c4f95cd-0e35-44f4-9784-23af846e9e92,sunderland,fetch,success,718,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 12:00:36.151324+00,2026-06-12 14:00:36.151324
83af05ed-807f-4c6e-85bc-d385f38d77d0,burnley,fetch,success,642,"Fetched 9 sources, 9 logs stored",,,,,,2026-06-12 12:00:36.81276+00,2026-06-12 14:00:36.81276
370751b8-e175-4df1-b246-726ec47acf91,belgium,fetch,success,570,"Fetched 8 sources, 8 logs stored",,,,,,2026-06-12 12:00:37.403942+00,2026-06-12 14:00:37.403942
3213ce1f-b602-4298-b810-33ad9e12ff66,france,fetch,success,488,"Fetched 9 sources, 9 logs stored",,,,,,2026-06-12 12:00:37.911461+00,2026-06-12 14:00:37.911461
df5c37eb-0775-4578-9629-8c2f7ae1bac0,croatia,fetch,success,612,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 12:00:38.543146+00,2026-06-12 14:00:38.543146
cbc53455-baea-4dd1-8c0a-133e3e943f62,sweden,fetch,success,708,"Fetched 8 sources, 8 logs stored",,,,,,2026-06-12 12:00:39.268479+00,2026-06-12 14:00:39.268479
3cd298b4-3806-4f3c-9f08-c55486670801,brazil,fetch,success,1337,"Fetched 11 sources, 11 logs stored",,,,,,2026-06-12 12:00:40.626337+00,2026-06-12 14:00:40.626337
27658bae-c719-4e16-a5f7-e44d282f54b4,uruguay,fetch,success,572,"Fetched 8 sources, 8 logs stored",,,,,,2026-06-12 12:00:41.235513+00,2026-06-12 14:00:41.235513
18dee3f5-3aaa-40fa-8e62-642d70e2b22a,colombia,fetch,success,1115,"Fetched 9 sources, 9 logs stored",,,,,,2026-06-12 12:00:42.379991+00,2026-06-12 14:00:42.379991
46fbffb6-4562-453e-bfc3-b6f1c0bdbbac,spain,fetch,success,683,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 12:00:43.083799+00,2026-06-12 14:00:43.083799
bb8067a5-ec4a-4dd9-906d-3c731d9b65b3,england,fetch,success,687,"Fetched 15 sources, 15 logs stored",,,,,,2026-06-12 12:00:43.800299+00,2026-06-12 14:00:43.800299
f824b38f-2282-4639-84fd-083575823bfa,panama,fetch,success,421,"Fetched 7 sources, 7 logs stored",,,,,,2026-06-12 12:00:44.241983+00,2026-06-12 14:00:44.241983
34e9b240-8858-4029-85ea-3f447133e984,japan,fetch,success,528,"Fetched 11 sources, 11 logs stored",,,,,,2026-06-12 12:00:44.791047+00,2026-06-12 14:00:44.791047
e5fd50f3-79cc-4c0e-afc7-0e0729cf829d,senegal,fetch,success,413,"Fetched 8 sources, 8 logs stored",,,,,,2026-06-12 12:00:45.225302+00,2026-06-12 14:00:45.225302
7deedfd7-c4d8-42f8-b6f6-a51412330dde,switzerland,fetch,success,528,"Fetched 9 sources, 9 logs stored",,,,,,2026-06-12 12:00:45.795516+00,2026-06-12 14:00:45.795516
4491adee-cd6e-4145-8516-a56a2af402ac,mexico,fetch,success,606,"Fetched 14 sources, 14 logs stored",,,,,,2026-06-12 12:00:46.420856+00,2026-06-12 14:00:46.420856
f4be9e42-b189-473b-af1d-f3d4675f7640,south_korea,fetch,success,608,"Fetched 12 sources, 12 logs stored",,,,,,2026-06-12 12:00:47.048694+00,2026-06-12 14:00:47.048694
f1c10c75-ee64-4d04-a7f2-ab7cd65038f0,australia,fetch,success,458,"Fetched 9 sources, 9 logs stored",,,,,,2026-06-12 12:00:47.526242+00,2026-06-12 14:00:47.526242
9e2c4815-be8d-44f4-a970-0e55dda7213a,iran,fetch,success,482,"Fetched 11 sources, 11 logs stored",,,,,,2026-06-12 12:00:48.028282+00,2026-06-12 14:00:48.028282
12539ef0-778d-49ad-a828-a641815f54b8,saudi_arabia,fetch,success,414,"Fetched 7 sources, 7 logs stored",,,,,,2026-06-12 12:00:48.462795+00,2026-06-12 14:00:48.462795
b552d380-280d-47c1-adf4-a26c74947056,germany,fetch,success,831,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 12:00:49.314864+00,2026-06-12 14:00:49.314864
5f14fe55-b470-4094-8063-b25c13214ef8,argentina,fetch,success,525,"Fetched 11 sources, 11 logs stored",,,,,,2026-06-12 12:00:49.87453+00,2026-06-12 14:00:49.87453
b735cf23-0ea7-4b63-ab95-faca1cd589fe,portugal,fetch,success,352,"Fetched 3 sources, 3 logs stored",,,,,,2026-06-12 12:00:50.25507+00,2026-06-12 14:00:50.25507
e1063750-c27a-4a6b-b521-3418bc1ec340,tunisia,fetch,failure,225,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 12:00:50.498127+00,2026-06-12 14:00:50.498127
f7ec2b86-b1c8-4c85-86a2-faef9444f5cb,morocco,fetch,success,209,"Fetched 1 sources, 1 logs stored",,,,,,2026-06-12 12:00:50.740029+00,2026-06-12 14:00:50.740029
41d8df65-ff2b-4b35-b8d8-d0cc9250c042,egypt,fetch,failure,240,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 12:00:51.010583+00,2026-06-12 14:00:51.010583
9e84d832-9b6e-4796-9cca-fc1ec6555519,czech_republic,fetch,success,322,"Fetched 6 sources, 6 logs stored",,,,,,2026-06-12 12:00:51.351535+00,2026-06-12 14:00:51.351535
8519c4b5-9663-4e92-a187-802f45095135,austria,fetch,failure,322,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 12:00:51.691481+00,2026-06-12 14:00:51.691481
861ed38c-b66c-4368-873a-1102b9f06fdf,turkiye,fetch,failure,263,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 12:00:51.974201+00,2026-06-12 14:00:51.974201
5101ef14-22c6-4cd9-9a4f-f3224b12e90a,norway,fetch,success,407,"Fetched 2 sources, 2 logs stored",,,,,,2026-06-12 12:00:52.402339+00,2026-06-12 14:00:52.402339
d5d78459-ddb7-45eb-a9f8-76562db76cce,scotland,fetch,success,387,"Fetched 6 sources, 6 logs stored",,,,,,2026-06-12 12:00:52.84078+00,2026-06-12 14:00:52.84078
c5a69858-2788-47b5-ad28-3e76f9fba6c1,bosnia_herzegovina,fetch,success,352,"Fetched 3 sources, 3 logs stored",,,,,,2026-06-12 12:00:53.213417+00,2026-06-12 14:00:53.213417
09c4dda7-d7bd-406b-a4c8-5cccaa2a072b,netherlands,fetch,failure,240,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 12:00:53.483871+00,2026-06-12 14:00:53.483871
2d2d02de-88d8-4517-9a3d-fa267aeb9609,ivory_coast,fetch,failure,244,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 12:00:53.754943+00,2026-06-12 14:00:53.754943
e37ddee6-1a1f-4323-b85c-5bdfc9cc47f5,ghana,fetch,failure,227,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 12:00:53.999782+00,2026-06-12 14:00:53.999782
05adba86-354d-43b2-b874-3568c8955c0c,congo_dr,fetch,failure,291,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 12:00:54.309513+00,2026-06-12 14:00:54.309513
af63a65f-86bb-4770-9878-967ebea9a174,south_africa,fetch,success,362,"Fetched 6 sources, 6 logs stored",,,,,,2026-06-12 12:00:54.688811+00,2026-06-12 14:00:54.688811
e498eb3d-b48d-4164-8a49-8b7468319a5f,algeria,fetch,success,216,"Fetched 1 sources, 1 logs stored",,,,,,2026-06-12 12:00:54.922881+00,2026-06-12 14:00:54.922881
425eb0be-24f7-4c0e-9086-8088212eba45,cape_verde,fetch,failure,238,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 12:00:55.178343+00,2026-06-12 14:00:55.178343
75a50718-e8d3-4a7c-8686-688857e6ff4b,jordan,fetch,success,334,"Fetched 2 sources, 2 logs stored",,,,,,2026-06-12 12:00:55.529907+00,2026-06-12 14:00:55.529907
5cc0c93c-270a-4ecd-91c2-344bce006910,iraq,fetch,success,278,"Fetched 1 sources, 1 logs stored",,,,,,2026-06-12 12:00:55.833963+00,2026-06-12 14:00:55.833963
711b4559-460f-4821-a0f4-465181a61a10,uzbekistan,fetch,failure,252,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 12:00:56.104084+00,2026-06-12 14:00:56.104084
ee00c382-0a64-46b7-bedd-f3fc854a9fe8,qatar,fetch,success,419,"Fetched 4 sources, 4 logs stored",,,,,,2026-06-12 12:00:56.543176+00,2026-06-12 14:00:56.543176
93284863-c332-48be-acf9-190e7bf610b5,paraguay,fetch,success,447,"Fetched 6 sources, 6 logs stored",,,,,,2026-06-12 12:00:57.022671+00,2026-06-12 14:00:57.022671
1fa30ae4-bcfb-48db-9a68-1ef6dae796e4,ecuador,fetch,success,277,"Fetched 1 sources, 1 logs stored",,,,,,2026-06-12 12:00:57.319589+00,2026-06-12 14:00:57.319589
bce48a3f-de5a-48bc-b731-30333f4ac546,usa,fetch,success,350,"Fetched 8 sources, 8 logs stored",,,,,,2026-06-12 12:00:57.689268+00,2026-06-12 14:00:57.689268
9babc325-8dfd-47a1-b4fd-e96cf52c2771,haiti,fetch,success,314,"Fetched 4 sources, 4 logs stored",,,,,,2026-06-12 12:00:58.020647+00,2026-06-12 14:00:58.020647
8ceef7e3-cb6c-4306-8287-cc633734bb4d,new_zealand,fetch,success,299,"Fetched 2 sources, 2 logs stored",,,,,,2026-06-12 12:00:58.338953+00,2026-06-12 14:00:58.338953
87a642ef-1be2-4868-858f-f28682d72adf,canada,fetch,success,462,"Fetched 7 sources, 7 logs stored",,,,,,2026-06-12 12:00:58.821676+00,2026-06-12 14:00:58.821676
b5d9e490-b2a8-485b-81c8-3c37d4c8ee21,curacao,fetch,success,255,"Fetched 1 sources, 1 logs stored",,,,,,2026-06-12 12:00:59.095177+00,2026-06-12 14:00:59.095177
ca45a8f1-c9e8-4573-8cae-b109cf107d6c,arsenal,fetch,success,4922,"Fetched 14 sources, 14 logs stored",,,,,,2026-06-12 14:00:09.701244+00,2026-06-12 16:00:09.701244
23aeb280-813d-4a32-bee4-aff85914b63c,man_utd,fetch,success,3097,"Fetched 14 sources, 14 logs stored",,,,,,2026-06-12 14:00:12.829924+00,2026-06-12 16:00:12.829924
af729b69-e729-4dcc-8dab-ba29c53ac99a,west_ham,fetch,success,2034,"Fetched 13 sources, 13 logs stored",,,,,,2026-06-12 14:00:14.888546+00,2026-06-12 16:00:14.888546
3ae78092-de32-4408-845b-95a4bf59fb7f,aston_villa,fetch,success,934,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 14:00:15.844757+00,2026-06-12 16:00:15.844757
66dde685-56a2-4438-8fb6-0c531a37a546,bournemouth,fetch,success,923,"Fetched 9 sources, 9 logs stored",,,,,,2026-06-12 14:00:16.787714+00,2026-06-12 16:00:16.787714
3ccc9ea3-7059-499e-a6ce-ce17d5c05889,brentford,fetch,success,807,"Fetched 8 sources, 8 logs stored",,,,,,2026-06-12 14:00:17.63797+00,2026-06-12 16:00:17.63797
685dd784-5627-45a8-a703-597b5714a24c,brighton,fetch,success,1287,"Fetched 11 sources, 11 logs stored",,,,,,2026-06-12 14:00:18.946464+00,2026-06-12 16:00:18.946464
7ed08bff-84dd-413f-84b5-95e2028f63ff,chelsea,fetch,success,988,"Fetched 11 sources, 11 logs stored",,,,,,2026-06-12 14:00:19.95525+00,2026-06-12 16:00:19.95525
5e5c37b1-cdc2-4538-a6d2-99b4b7981953,crystal_palace,fetch,success,645,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 14:00:20.620178+00,2026-06-12 16:00:20.620178
48060202-a9ff-4fb1-bee7-021b1c38d630,everton,fetch,success,584,"Fetched 9 sources, 9 logs stored",,,,,,2026-06-12 14:00:21.223861+00,2026-06-12 16:00:21.223861
8dba9584-5bcd-4e7f-8650-0fbf4d43cba1,fulham,fetch,success,740,"Fetched 9 sources, 9 logs stored",,,,,,2026-06-12 14:00:21.985069+00,2026-06-12 16:00:21.985069
e806723c-cd63-4ea4-80a1-d91ed8333926,ipswich,fetch,success,762,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 14:00:22.765913+00,2026-06-12 16:00:22.765913
47d0ee64-d2d1-4137-9a11-1ca7d367109c,leicester,fetch,success,555,"Fetched 8 sources, 8 logs stored",,,,,,2026-06-12 14:00:23.343724+00,2026-06-12 16:00:23.343724
be1f4a80-0327-4ead-bd8c-0854d07b2b41,liverpool,fetch,success,875,"Fetched 14 sources, 14 logs stored",,,,,,2026-06-12 14:00:24.243143+00,2026-06-12 16:00:24.243143
ca33a2c2-6e7d-4333-b2a5-12b38d24d7b7,man_city,fetch,success,769,"Fetched 14 sources, 14 logs stored",,,,,,2026-06-12 14:00:25.032421+00,2026-06-12 16:00:25.032421
f536dbca-1389-4363-9431-337a6e133a91,newcastle,fetch,success,635,"Fetched 12 sources, 12 logs stored",,,,,,2026-06-12 14:00:25.689251+00,2026-06-12 16:00:25.689251
80b4b2a5-e1c7-4604-91d6-33a643724102,nottm_forest,fetch,success,2203,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 14:00:27.911654+00,2026-06-12 16:00:27.911654
19175ff6-259d-4694-b079-a8fb545a89b8,southampton,fetch,success,549,"Fetched 8 sources, 8 logs stored",,,,,,2026-06-12 14:00:28.483216+00,2026-06-12 16:00:28.483216
7e033b04-9bb8-47ef-8a60-9792a57e994e,spurs,fetch,success,605,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 14:00:29.108244+00,2026-06-12 16:00:29.108244
27373ffb-2e53-4cb1-868d-7b269250d2a0,wolves,fetch,success,706,"Fetched 13 sources, 13 logs stored",,,,,,2026-06-12 14:00:29.83592+00,2026-06-12 16:00:29.83592
5d1eddb8-af2b-4d26-ab93-d2c1afba58a7,leeds,fetch,success,604,"Fetched 9 sources, 9 logs stored",,,,,,2026-06-12 14:00:30.459976+00,2026-06-12 16:00:30.459976
26571f50-f8bc-4910-b946-3b32fdc7f839,sunderland,fetch,success,625,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 14:00:31.104253+00,2026-06-12 16:00:31.104253
9cb59627-8439-47ca-8efb-879f4c127749,burnley,fetch,success,544,"Fetched 9 sources, 9 logs stored",,,,,,2026-06-12 14:00:31.670023+00,2026-06-12 16:00:31.670023
e4c102f3-021a-453e-8ac6-087e134880c5,belgium,fetch,success,616,"Fetched 8 sources, 8 logs stored",,,,,,2026-06-12 14:00:32.305239+00,2026-06-12 16:00:32.305239
339456b0-0f84-46ff-a649-e085c380644f,france,fetch,success,658,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 14:00:32.984509+00,2026-06-12 16:00:32.984509
c1f6e297-e371-48b8-b201-527933f1d86f,croatia,fetch,success,534,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 14:00:33.539049+00,2026-06-12 16:00:33.539049
272d7d06-32ac-4442-9553-40fd9c37c90a,sweden,fetch,success,487,"Fetched 8 sources, 8 logs stored",,,,,,2026-06-12 14:00:34.044837+00,2026-06-12 16:00:34.044837
76869d6c-d15f-481a-8788-e10af157449b,brazil,fetch,success,480,"Fetched 11 sources, 11 logs stored",,,,,,2026-06-12 14:00:34.574445+00,2026-06-12 16:00:34.574445
bc65402b-04b5-447d-b02b-e25975d1ab40,uruguay,fetch,success,490,"Fetched 8 sources, 8 logs stored",,,,,,2026-06-12 14:00:35.088141+00,2026-06-12 16:00:35.088141
30b81818-b101-42b2-95ef-9e57133fc969,colombia,fetch,success,624,"Fetched 9 sources, 9 logs stored",,,,,,2026-06-12 14:00:35.737069+00,2026-06-12 16:00:35.737069
c4708084-99e9-48b5-b653-83f2733ead7d,spain,fetch,success,561,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 14:00:36.315763+00,2026-06-12 16:00:36.315763
93ec5206-699f-4610-a3d1-b8a653b90d93,england,fetch,success,601,"Fetched 15 sources, 15 logs stored",,,,,,2026-06-12 14:00:36.936734+00,2026-06-12 16:00:36.936734
7b9adada-9c03-4c2c-a9ce-c0f96e32fe80,panama,fetch,success,669,"Fetched 7 sources, 7 logs stored",,,,,,2026-06-12 14:00:37.623685+00,2026-06-12 16:00:37.623685
b2fc9d63-8361-480e-a238-56eec5cce893,japan,fetch,success,485,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 14:00:38.127868+00,2026-06-12 16:00:38.127868
7db1c1b2-2dc4-461b-b7d8-2a63b1a215c8,senegal,fetch,success,438,"Fetched 8 sources, 8 logs stored",,,,,,2026-06-12 14:00:38.584601+00,2026-06-12 16:00:38.584601
ccfde16b-1068-4073-8e30-8fa49e57aef3,switzerland,fetch,success,467,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 14:00:39.070671+00,2026-06-12 16:00:39.070671
9242cb1e-c2e6-4b00-a7b5-01b5aa94d9b7,mexico,fetch,success,674,"Fetched 14 sources, 14 logs stored",,,,,,2026-06-12 14:00:39.777727+00,2026-06-12 16:00:39.777727
b8244d0b-7bd8-4752-88cf-89fc94eb98b9,south_korea,fetch,success,765,"Fetched 11 sources, 11 logs stored",,,,,,2026-06-12 14:00:40.567302+00,2026-06-12 16:00:40.567302
d55a1d0a-8b93-4dbb-bf96-2be63a58de14,australia,fetch,success,583,"Fetched 9 sources, 9 logs stored",,,,,,2026-06-12 14:00:41.176217+00,2026-06-12 16:00:41.176217
cad2404a-1953-49a0-a2ec-7595dc38d118,iran,fetch,success,849,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 14:00:42.058892+00,2026-06-12 16:00:42.058892
e7d74c4b-6d06-43d0-a4ce-3aa8af371404,saudi_arabia,fetch,success,423,"Fetched 7 sources, 7 logs stored",,,,,,2026-06-12 14:00:42.502667+00,2026-06-12 16:00:42.502667
c14a80d6-2cd0-4a0e-a1d8-3bf9e354afca,germany,fetch,success,693,"Fetched 10 sources, 10 logs stored",,,,,,2026-06-12 14:00:43.216734+00,2026-06-12 16:00:43.216734
ef0e4571-a423-4cf8-ae46-7e7a39e3362a,argentina,fetch,success,527,"Fetched 11 sources, 11 logs stored",,,,,,2026-06-12 14:00:43.761078+00,2026-06-12 16:00:43.761078
55046c3c-19a0-40a3-b2d3-6a4777dbe668,portugal,fetch,success,580,"Fetched 4 sources, 4 logs stored",,,,,,2026-06-12 14:00:44.359571+00,2026-06-12 16:00:44.359571
aef3c922-f5e8-45fb-a482-730149d2c253,tunisia,fetch,failure,359,"Fetched 0 sources, 0 logs stored",,,,,,2026-06-12 14:00:44.743096+00,2026-06-12 16:00:44.743096
6b7cc83a-ec56-44e7-b64f-d6d5951bd671,morocco,fetch,success,285,"Fetched 1 sources, 1 logs stored",,,,,,2026-06-12 14:00:45.048787+00,2026-06-12 16:00:45.048787
